DATE,KECAMATAN_NAME,TOTAL_POPULATION,STERILIZED,RESCUED
2025-09-19,Rungkut,8000,1787,308
2025-09-19,Mulyorejo,4069,1611,325
2025-09-19,Genteng,6271,1388,281
2025-09-19,Tegalsari,4575,1397,324
2025-09-19,Sawahan,7554,1896,254
2025-09-19,Kenjeran,8000,1709,287
2025-09-20,Gubeng,5773,1238,352
2025-09-20,Sukolilo,8000,1475,318
2025-09-20,Tambaksari,8000,1701,301
2025-09-20,Wonokromo,7495,1709,292
2025-09-20,Rungkut,8000,1792,306
2025-09-20,Mulyorejo,4111,1612,324
2025-09-20,Genteng,6332,1391,283
2025-09-20,Tegalsari,4580,1398,327
2025-09-20,Sawahan,7595,1900,254
2025-09-20,Kenjeran,8000,1714,290
2025-09-21,Gubeng,5837,1239,356
2025-09-21,Sukolilo,8000,1476,316
2025-09-21,Tambaksari,8000,1704,305
2025-09-21,Wonokromo,7515,1710,290
2025-09-21,Rungkut,8000,1795,304
2025-09-21,Mulyorejo,4152,1613,323
2025-09-21,Genteng,6404,1394,282
2025-09-21,Tegalsari,4600,1399,328
2025-09-21,Sawahan,7661,1905,254
2025-09-21,Kenjeran,8000,1715,290
2025-09-22,Gubeng,5848,1244,358
2025-09-22,Sukolilo,8000,1477,314
2025-09-22,Tambaksari,8000,1707,306
2025-09-22,Wonokromo,7532,1712,289
2025-09-22,Rungkut,8000,1799,303
2025-09-22,Mulyorejo,4188,1618,325
2025-09-22,Genteng,6475,1398,284
2025-09-22,Tegalsari,4646,1399,329
2025-09-22,Sawahan,7741,1908,258
2025-09-22,Kenjeran,8000,1719,291
2025-09-23,Gubeng,5909,1246,356
2025-09-23,Sukolilo,8000,1482,318
2025-09-23,Tambaksari,8000,1709,307
2025-09-23,Wonokromo,7586,1716,288
2025-09-23,Rungkut,8000,1799,304
2025-09-23,Mulyorejo,4234,1618,326
2025-09-23,Genteng,6534,1402,282
2025-09-23,Tegalsari,4669,1402,330
2025-09-23,Sawahan,7817,1913,262
2025-09-23,Kenjeran,8000,1722,290
2025-09-24,Gubeng,5917,1252,354
2025-09-24,Sukolilo,8000,1485,317
2025-09-24,Tambaksari,8000,1711,306
2025-09-24,Wonokromo,7647,1716,286
2025-09-24,Rungkut,8000,1801,303
2025-09-24,Mulyorejo,4267,1624,328
2025-09-24,Genteng,6595,1402,283
2025-09-24,Tegalsari,4694,1403,334
2025-09-24,Sawahan,7884,1914,266
2025-09-24,Kenjeran,8000,1727,291
2025-09-25,Gubeng,5969,1252,358
2025-09-25,Sukolilo,8000,1488,320
2025-09-25,Tambaksari,8000,1711,306
2025-09-25,Wonokromo,7688,1718,289
2025-09-25,Rungkut,8000,1805,305
2025-09-25,Mulyorejo,4305,1630,331
2025-09-25,Genteng,6604,1404,286
2025-09-25,Tegalsari,4746,1407,337
2025-09-25,Sawahan,7920,1914,264
2025-09-25,Kenjeran,8000,1730,293
2025-09-26,Gubeng,5974,1254,357
2025-09-26,Sukolilo,8000,1493,318
2025-09-26,Tambaksari,8000,1717,305
2025-09-26,Wonokromo,7703,1720,288
2025-09-26,Rungkut,8000,1810,306
2025-09-26,Mulyorejo,4340,1636,333
2025-09-26,Genteng,6675,1409,285
2025-09-26,Tegalsari,4788,1413,336
2025-09-26,Sawahan,7952,1916,266
2025-09-26,Kenjeran,8000,1732,291
2025-09-27,Gubeng,5981,1256,358
2025-09-27,Sukolilo,8000,1497,322
2025-09-27,Tambaksari,8000,1722,307
2025-09-27,Wonokromo,7768,1724,288
2025-09-27,Rungkut,8000,1812,310
2025-09-27,Mulyorejo,4372,1641,337
2025-09-27,Genteng,6756,1409,284
2025-09-27,Tegalsari,4838,1416,334
2025-09-27,Sawahan,7961,1917,266
2025-09-27,Kenjeran,8000,1732,289
2025-09-28,Gubeng,5995,1256,361
2025-09-28,Sukolilo,8000,1498,326
2025-09-28,Tambaksari,8000,1727,305
2025-09-28,Wonokromo,7797,1729,290
2025-09-28,Rungkut,8000,1815,310
2025-09-28,Mulyorejo,4391,1646,340
2025-09-28,Genteng,6760,1410,282
2025-09-28,Tegalsari,4839,1422,333
2025-09-28,Sawahan,8000,1921,269
2025-09-28,Kenjeran,8000,1736,289
2025-09-29,Gubeng,6044,1262,361
2025-09-29,Sukolilo,8000,1503,329
2025-09-29,Tambaksari,8000,1731,306
2025-09-29,Wonokromo,7842,1733,289
2025-09-29,Rungkut,8000,1817,309
2025-09-29,Mulyorejo,4430,1647,341
2025-09-29,Genteng,6793,1412,286
2025-09-29,Tegalsari,4887,1423,333
2025-09-29,Sawahan,8000,1922,271
2025-09-29,Kenjeran,8000,1741,291
2025-09-30,Gubeng,6067,1263,365
2025-09-30,Sukolilo,8000,1508,333
2025-09-30,Tambaksari,8000,1732,304
2025-09-30,Wonokromo,7848,1735,291
2025-09-30,Rungkut,8000,1819,309
2025-09-30,Mulyorejo,4437,1651,344
2025-09-30,Genteng,6798,1414,286
2025-09-30,Tegalsari,4895,1426,335
2025-09-30,Sawahan,8000,1926,271
2025-09-30,Kenjeran,8000,1741,292
2025-10-01,Gubeng,6137,1269,364
2025-10-01,Sukolilo,8000,1510,332
2025-10-01,Tambaksari,8000,1737,306
2025-10-01,Wonokromo,7942,1737,294
2025-10-01,Rungkut,8000,1822,309
2025-10-01,Mulyorejo,4486,1657,346
2025-10-01,Genteng,6855,1420,288
2025-10-01,Tegalsari,4937,1429,335
2025-10-01,Sawahan,8000,1931,272
2025-10-01,Kenjeran,8000,1742,295
2025-10-02,Gubeng,6180,1271,362
2025-10-02,Sukolilo,8000,1516,331
2025-10-02,Tambaksari,8000,1737,306
2025-10-02,Wonokromo,7950,1742,293
2025-10-02,Rungkut,8000,1823,313
2025-10-02,Mulyorejo,4534,1659,345
2025-10-02,Genteng,6859,1424,292
2025-10-02,Tegalsari,4963,1434,333
2025-10-02,Sawahan,8000,1934,271
2025-10-02,Kenjeran,8000,1746,297
2025-10-03,Gubeng,6220,1271,365
2025-10-03,Sukolilo,8000,1517,334
2025-10-03,Tambaksari,8000,1739,307
2025-10-03,Wonokromo,7988,1744,293
2025-10-03,Rungkut,8000,1826,317
2025-10-03,Mulyorejo,4562,1660,348
2025-10-03,Genteng,6935,1429,293
2025-10-03,Tegalsari,5010,1436,332
2025-10-03,Sawahan,8000,1937,274
2025-10-03,Kenjeran,8000,1747,301
2025-10-04,Gubeng,6266,1271,364
2025-10-04,Sukolilo,8000,1520,338
2025-10-04,Tambaksari,8000,1741,305
2025-10-04,Wonokromo,8000,1748,297
2025-10-04,Rungkut,8000,1826,318
2025-10-04,Mulyorejo,4594,1662,349
2025-10-04,Genteng,6952,1432,296
2025-10-04,Tegalsari,5044,1437,331
2025-10-04,Sawahan,8000,1940,274
2025-10-04,Kenjeran,8000,1747,305
2025-10-05,Gubeng,6331,1277,366
2025-10-05,Sukolilo,8000,1524,341
2025-10-05,Tambaksari,8000,1741,309
2025-10-05,Wonokromo,8000,1750,297
2025-10-05,Rungkut,8000,1832,321
2025-10-05,Mulyorejo,4617,1667,352
2025-10-05,Genteng,7029,1435,295
2025-10-05,Tegalsari,5073,1442,334
2025-10-05,Sawahan,8000,1940,278
2025-10-05,Kenjeran,8000,1747,307
2025-10-06,Gubeng,6390,1281,367
2025-10-06,Sukolilo,8000,1530,341
2025-10-06,Tambaksari,8000,1744,312
2025-10-06,Wonokromo,8000,1752,299
2025-10-06,Rungkut,8000,1832,325
2025-10-06,Mulyorejo,4629,1671,350
2025-10-06,Genteng,7044,1438,298
2025-10-06,Tegalsari,5081,1443,332
2025-10-06,Sawahan,8000,1943,281
2025-10-06,Kenjeran,8000,1749,305
2025-10-07,Gubeng,6415,1285,370
2025-10-07,Sukolilo,8000,1534,340
2025-10-07,Tambaksari,8000,1745,316
2025-10-07,Wonokromo,8000,1758,298
2025-10-07,Rungkut,8000,1838,325
2025-10-07,Mulyorejo,4672,1676,354
2025-10-07,Genteng,7072,1443,301
2025-10-07,Tegalsari,5122,1443,334
2025-10-07,Sawahan,8000,1949,280
2025-10-07,Kenjeran,8000,1753,305
2025-10-08,Gubeng,6446,1288,371
2025-10-08,Sukolilo,8000,1535,338
2025-10-08,Tambaksari,8000,1749,315
2025-10-08,Wonokromo,8000,1764,300
2025-10-08,Rungkut,8000,1844,327
2025-10-08,Mulyorejo,4717,1681,356
2025-10-08,Genteng,7134,1449,299
2025-10-08,Tegalsari,5147,1443,332
2025-10-08,Sawahan,8000,1949,281
2025-10-08,Kenjeran,8000,1758,305
2025-10-09,Gubeng,6459,1291,373
2025-10-09,Sukolilo,8000,1537,337
2025-10-09,Tambaksari,8000,1749,318
2025-10-09,Wonokromo,8000,1765,299
2025-10-09,Rungkut,8000,1845,330
2025-10-09,Mulyorejo,4727,1682,355
2025-10-09,Genteng,7148,1449,300
2025-10-09,Tegalsari,5189,1449,330
2025-10-09,Sawahan,8000,1955,282
2025-10-09,Kenjeran,8000,1758,304
2025-10-10,Gubeng,6470,1297,376
2025-10-10,Sukolilo,8000,1537,338
2025-10-10,Tambaksari,8000,1751,316
2025-10-10,Wonokromo,8000,1770,297
2025-10-10,Rungkut,8000,1851,328
2025-10-10,Mulyorejo,4777,1683,357
2025-10-10,Genteng,7228,1450,303
2025-10-10,Tegalsari,5210,1449,329
2025-10-10,Sawahan,8000,1957,284
2025-10-10,Kenjeran,8000,1759,308
2025-10-11,Gubeng,6511,1302,378
2025-10-11,Sukolilo,8000,1541,336
2025-10-11,Tambaksari,8000,1755,320
2025-10-11,Wonokromo,8000,1771,300
2025-10-11,Rungkut,8000,1853,327
2025-10-11,Mulyorejo,4826,1687,355
2025-10-11,Genteng,7315,1450,302
2025-10-11,Tegalsari,5267,1455,332
2025-10-11,Sawahan,8000,1962,286
2025-10-11,Kenjeran,8000,1764,306
2025-10-12,Gubeng,6528,1304,379
2025-10-12,Sukolilo,8000,1545,335
2025-10-12,Tambaksari,8000,1761,320
2025-10-12,Wonokromo,8000,1771,302
2025-10-12,Rungkut,8000,1859,327
2025-10-12,Mulyorejo,4864,1691,358
2025-10-12,Genteng,7322,1452,303
2025-10-12,Tegalsari,5274,1457,333
2025-10-12,Sawahan,8000,1964,289
2025-10-12,Kenjeran,8000,1767,305
2025-10-13,Gubeng,6574,1306,383
2025-10-13,Sukolilo,8000,1551,333
2025-10-13,Tambaksari,8000,1767,321
2025-10-13,Wonokromo,8000,1773,301
2025-10-13,Rungkut,8000,1864,328
2025-10-13,Mulyorejo,4901,1694,359
2025-10-13,Genteng,7371,1457,301
2025-10-13,Tegalsari,5281,1460,334
2025-10-13,Sawahan,8000,1964,292
2025-10-13,Kenjeran,8000,1768,303
2025-10-14,Gubeng,6605,1307,383
2025-10-14,Sukolilo,8000,1557,334
2025-10-14,Tambaksari,8000,1773,322
2025-10-14,Wonokromo,8000,1775,305
2025-10-14,Rungkut,8000,1868,330
2025-10-14,Mulyorejo,4915,1700,363
2025-10-14,Genteng,7431,1460,301
2025-10-14,Tegalsari,5311,1464,335
2025-10-14,Sawahan,8000,1968,292
2025-10-14,Kenjeran,8000,1771,301
2025-10-15,Gubeng,6617,1310,384
2025-10-15,Sukolilo,8000,1558,332
2025-10-15,Tambaksari,8000,1773,326
2025-10-15,Wonokromo,8000,1780,303
2025-10-15,Rungkut,8000,1871,332
2025-10-15,Mulyorejo,4953,1701,363
2025-10-15,Genteng,7490,1460,305
2025-10-15,Tegalsari,5316,1470,337
2025-10-15,Sawahan,8000,1974,293
2025-10-15,Kenjeran,8000,1776,302
2025-10-16,Gubeng,6659,1312,386
2025-10-16,Sukolilo,8000,1564,334
2025-10-16,Tambaksari,8000,1779,324
2025-10-16,Wonokromo,8000,1780,304
2025-10-16,Rungkut,8000,1877,333
2025-10-16,Mulyorejo,4977,1701,361
2025-10-16,Genteng,7509,1465,309
2025-10-16,Tegalsari,5365,1475,336
2025-10-16,Sawahan,8000,1975,293
2025-10-16,Kenjeran,8000,1779,306
2025-10-17,Gubeng,6671,1317,387
2025-10-17,Sukolilo,8000,1569,336
2025-10-17,Tambaksari,8000,1782,326
2025-10-17,Wonokromo,8000,1784,302
2025-10-17,Rungkut,8000,1880,335
2025-10-17,Mulyorejo,5033,1705,364
2025-10-17,Genteng,7544,1467,309
2025-10-17,Tegalsari,5369,1479,334
2025-10-17,Sawahan,8000,1977,293
2025-10-17,Kenjeran,8000,1783,304
2025-10-18,Gubeng,6735,1322,387
2025-10-18,Sukolilo,8000,1572,336
2025-10-18,Tambaksari,8000,1785,326
2025-10-18,Wonokromo,8000,1785,301
2025-10-18,Rungkut,8000,1882,337
2025-10-18,Mulyorejo,5036,1710,362
2025-10-18,Genteng,7626,1467,309
2025-10-18,Tegalsari,5380,1483,334
2025-10-18,Sawahan,8000,1982,297
2025-10-18,Kenjeran,8000,1787,305
2025-10-19,Gubeng,6759,1327,388
2025-10-19,Sukolilo,8000,1574,337
2025-10-19,Tambaksari,8000,1787,328
2025-10-19,Wonokromo,8000,1788,299
2025-10-19,Rungkut,8000,1883,337
2025-10-19,Mulyorejo,5064,1716,366
2025-10-19,Genteng,7690,1468,311
2025-10-19,Tegalsari,5399,1486,333
2025-10-19,Sawahan,8000,1988,301
2025-10-19,Kenjeran,8000,1793,307
2025-10-20,Gubeng,6779,1329,386
2025-10-20,Sukolilo,8000,1578,338
2025-10-20,Tambaksari,8000,1791,331
2025-10-20,Wonokromo,8000,1793,303
2025-10-20,Rungkut,8000,1887,337
2025-10-20,Mulyorejo,5078,1720,370
2025-10-20,Genteng,7743,1471,310
2025-10-20,Tegalsari,5421,1486,336
2025-10-20,Sawahan,8000,1992,305
2025-10-20,Kenjeran,8000,1798,309
2025-10-21,Gubeng,6807,1332,387
2025-10-21,Sukolilo,8000,1582,339
2025-10-21,Tambaksari,8000,1795,330
2025-10-21,Wonokromo,8000,1798,306
2025-10-21,Rungkut,8000,1888,339
2025-10-21,Mulyorejo,5106,1725,374
2025-10-21,Genteng,7816,1474,310
2025-10-21,Tegalsari,5482,1490,340
2025-10-21,Sawahan,8000,1998,306
2025-10-21,Kenjeran,8000,1803,312
2025-10-22,Gubeng,6815,1333,387
2025-10-22,Sukolilo,8000,1583,338
2025-10-22,Tambaksari,8000,1801,330
2025-10-22,Wonokromo,8000,1801,306
2025-10-22,Rungkut,8000,1888,342
2025-10-22,Mulyorejo,5116,1728,374
2025-10-22,Genteng,7897,1479,309
2025-10-22,Tegalsari,5499,1494,339
2025-10-22,Sawahan,8000,1998,305
2025-10-22,Kenjeran,8000,1804,316
2025-10-23,Gubeng,6886,1336,388
2025-10-23,Sukolilo,8000,1586,339
2025-10-23,Tambaksari,8000,1801,329
2025-10-23,Wonokromo,8000,1802,304
2025-10-23,Rungkut,8000,1894,342
2025-10-23,Mulyorejo,5154,1729,377
2025-10-23,Genteng,7982,1484,310
2025-10-23,Tegalsari,5550,1494,343
2025-10-23,Sawahan,8000,2000,307
2025-10-23,Kenjeran,8000,1804,317
2025-10-24,Gubeng,6963,1341,391
2025-10-24,Sukolilo,8000,1589,343
2025-10-24,Tambaksari,8000,1802,328
2025-10-24,Wonokromo,8000,1807,306
2025-10-24,Rungkut,8000,1898,345
2025-10-24,Mulyorejo,5203,1735,379
2025-10-24,Genteng,8000,1484,309
2025-10-24,Tegalsari,5590,1500,347
2025-10-24,Sawahan,8000,2006,309
2025-10-24,Kenjeran,8000,1810,320
2025-10-25,Gubeng,7028,1344,390
2025-10-25,Sukolilo,8000,1590,342
2025-10-25,Tambaksari,8000,1805,329
2025-10-25,Wonokromo,8000,1811,304
2025-10-25,Rungkut,8000,1900,348
2025-10-25,Mulyorejo,5260,1737,381
2025-10-25,Genteng,8000,1489,308
2025-10-25,Tegalsari,5655,1506,346
2025-10-25,Sawahan,8000,2011,309
2025-10-25,Kenjeran,8000,1810,323
2025-10-26,Gubeng,7113,1348,388
2025-10-26,Sukolilo,8000,1595,346
2025-10-26,Tambaksari,8000,1810,333
2025-10-26,Wonokromo,8000,1813,306
2025-10-26,Rungkut,8000,1905,351
2025-10-26,Mulyorejo,5281,1743,384
2025-10-26,Genteng,8000,1495,307
2025-10-26,Tegalsari,5713,1509,344
2025-10-26,Sawahan,8000,2014,309
2025-10-26,Kenjeran,8000,1816,327
2025-10-27,Gubeng,7136,1349,392
2025-10-27,Sukolilo,8000,1598,349
2025-10-27,Tambaksari,8000,1816,337
2025-10-27,Wonokromo,8000,1819,304
2025-10-27,Rungkut,8000,1905,355
2025-10-27,Mulyorejo,5328,1746,385
2025-10-27,Genteng,8000,1501,307
2025-10-27,Tegalsari,5762,1515,342
2025-10-27,Sawahan,8000,2019,309
2025-10-27,Kenjeran,8000,1818,328
2025-10-28,Gubeng,7191,1355,394
2025-10-28,Sukolilo,8000,1601,352
2025-10-28,Tambaksari,8000,1816,340
2025-10-28,Wonokromo,8000,1824,305
2025-10-28,Rungkut,8000,1906,353
2025-10-28,Mulyorejo,5352,1751,385
2025-10-28,Genteng,8000,1501,305
2025-10-28,Tegalsari,5773,1519,345
2025-10-28,Sawahan,8000,2025,312
2025-10-28,Kenjeran,8000,1824,330
2025-10-29,Gubeng,7254,1361,394
2025-10-29,Sukolilo,8000,1607,355
2025-10-29,Tambaksari,8000,1817,343
2025-10-29,Wonokromo,8000,1826,309
2025-10-29,Rungkut,8000,1906,354
2025-10-29,Mulyorejo,5374,1754,386
2025-10-29,Genteng,8000,1505,304
2025-10-29,Tegalsari,5775,1519,347
2025-10-29,Sawahan,8000,2030,311
2025-10-29,Kenjeran,8000,1827,329
2025-10-30,Gubeng,7280,1367,393
2025-10-30,Sukolilo,8000,1611,356
2025-10-30,Tambaksari,8000,1818,341
2025-10-30,Wonokromo,8000,1827,311
2025-10-30,Rungkut,8000,1911,356
2025-10-30,Mulyorejo,5400,1757,390
2025-10-30,Genteng,8000,1505,303
2025-10-30,Tegalsari,5825,1520,351
2025-10-30,Sawahan,8000,2032,311
2025-10-30,Kenjeran,8000,1830,328
2025-10-31,Gubeng,7321,1368,395
2025-10-31,Sukolilo,8000,1617,356
2025-10-31,Tambaksari,8000,1819,342
2025-10-31,Wonokromo,8000,1833,310
2025-10-31,Rungkut,8000,1913,355
2025-10-31,Mulyorejo,5438,1758,390
2025-10-31,Genteng,8000,1510,304
2025-10-31,Tegalsari,5831,1523,350
2025-10-31,Sawahan,8000,2037,312
2025-10-31,Kenjeran,8000,1835,329
2025-11-01,Gubeng,7387,1373,397
2025-11-01,Sukolilo,8000,1617,358
2025-11-01,Tambaksari,8000,1821,341
2025-11-01,Wonokromo,8000,1835,312
2025-11-01,Rungkut,8000,1919,357
2025-11-01,Mulyorejo,5482,1764,388
2025-11-01,Genteng,8000,1514,306
2025-11-01,Tegalsari,5858,1526,353
2025-11-01,Sawahan,8000,2041,310
2025-11-01,Kenjeran,8000,1837,328
2025-11-02,Gubeng,7435,1375,398
2025-11-02,Sukolilo,8000,1619,361
2025-11-02,Tambaksari,8000,1822,341
2025-11-02,Wonokromo,8000,1835,311
2025-11-02,Rungkut,8000,1925,357
2025-11-02,Mulyorejo,5529,1767,388
2025-11-02,Genteng,8000,1516,308
2025-11-02,Tegalsari,5917,1528,355
2025-11-02,Sawahan,8000,2042,310
2025-11-02,Kenjeran,8000,1840,332
2025-11-03,Gubeng,7523,1379,402
2025-11-03,Sukolilo,8000,1624,365
2025-11-03,Tambaksari,8000,1823,340
2025-11-03,Wonokromo,8000,1836,309
2025-11-03,Rungkut,8000,1926,360
2025-11-03,Mulyorejo,5558,1767,389
2025-11-03,Genteng,8000,1518,311
2025-11-03,Tegalsari,5957,1531,356
2025-11-03,Sawahan,8000,2047,314
2025-11-03,Kenjeran,8000,1842,330
2025-11-04,Gubeng,7545,1381,401
2025-11-04,Sukolilo,8000,1629,367
2025-11-04,Tambaksari,8000,1827,343
2025-11-04,Wonokromo,8000,1840,307
2025-11-04,Rungkut,8000,1930,359
2025-11-04,Mulyorejo,5584,1767,388
2025-11-04,Genteng,8000,1523,309
2025-11-04,Tegalsari,6021,1531,356
2025-11-04,Sawahan,8000,2052,312
2025-11-04,Kenjeran,8000,1846,328
2025-11-05,Gubeng,7625,1382,399
2025-11-05,Sukolilo,8000,1635,370
2025-11-05,Tambaksari,8000,1830,346
2025-11-05,Wonokromo,8000,1844,310
2025-11-05,Rungkut,8000,1930,362
2025-11-05,Mulyorejo,5624,1770,388
2025-11-05,Genteng,8000,1528,313
2025-11-05,Tegalsari,6063,1532,360
2025-11-05,Sawahan,8000,2057,312
2025-11-05,Kenjeran,8000,1846,331
2025-11-06,Gubeng,7635,1386,400
2025-11-06,Sukolilo,8000,1637,369
2025-11-06,Tambaksari,8000,1836,350
2025-11-06,Wonokromo,8000,1844,314
2025-11-06,Rungkut,8000,1933,366
2025-11-06,Mulyorejo,5650,1775,392
2025-11-06,Genteng,8000,1529,311
2025-11-06,Tegalsari,6085,1538,361
2025-11-06,Sawahan,8000,2059,315
2025-11-06,Kenjeran,8000,1848,334
2025-11-07,Gubeng,7648,1388,402
2025-11-07,Sukolilo,8000,1640,370
2025-11-07,Tambaksari,8000,1840,352
2025-11-07,Wonokromo,8000,1850,315
2025-11-07,Rungkut,8000,1937,365
2025-11-07,Mulyorejo,5678,1778,390
2025-11-07,Genteng,8000,1531,312
2025-11-07,Tegalsari,6135,1543,364
2025-11-07,Sawahan,8000,2062,317
2025-11-07,Kenjeran,8000,1852,332
2025-11-08,Gubeng,7679,1391,400
2025-11-08,Sukolilo,8000,1643,370
2025-11-08,Tambaksari,8000,1841,355
2025-11-08,Wonokromo,8000,1856,314
2025-11-08,Rungkut,8000,1939,367
2025-11-08,Mulyorejo,5680,1778,388
2025-11-08,Genteng,8000,1535,313
2025-11-08,Tegalsari,6166,1546,367
2025-11-08,Sawahan,8000,2068,317
2025-11-08,Kenjeran,8000,1856,330
2025-11-09,Gubeng,7754,1391,398
2025-11-09,Sukolilo,8000,1646,369
2025-11-09,Tambaksari,8000,1847,356
2025-11-09,Wonokromo,8000,1859,317
2025-11-09,Rungkut,8000,1943,370
2025-11-09,Mulyorejo,5709,1783,389
2025-11-09,Genteng,8000,1537,313
2025-11-09,Tegalsari,6238,1552,371
2025-11-09,Sawahan,8000,2069,315
2025-11-09,Kenjeran,8000,1860,330
2025-11-10,Gubeng,7839,1391,399
2025-11-10,Sukolilo,8000,1646,370
2025-11-10,Tambaksari,8000,1848,359
2025-11-10,Wonokromo,8000,1864,318
2025-11-10,Rungkut,8000,1948,372
2025-11-10,Mulyorejo,5757,1785,391
2025-11-10,Genteng,8000,1541,313
2025-11-10,Tegalsari,6290,1557,374
2025-11-10,Sawahan,8000,2071,313
2025-11-10,Kenjeran,8000,1860,329
2025-11-11,Gubeng,7854,1391,402
2025-11-11,Sukolilo,8000,1652,368
2025-11-11,Tambaksari,8000,1853,358
2025-11-11,Wonokromo,8000,1867,322
2025-11-11,Rungkut,8000,1954,374
2025-11-11,Mulyorejo,5769,1787,395
2025-11-11,Genteng,8000,1544,314
2025-11-11,Tegalsari,6292,1558,373
2025-11-11,Sawahan,8000,2074,314
2025-11-11,Kenjeran,8000,1866,330
2025-11-12,Gubeng,7913,1392,402
2025-11-12,Sukolilo,8000,1658,369
2025-11-12,Tambaksari,8000,1853,356
2025-11-12,Wonokromo,8000,1872,323
2025-11-12,Rungkut,8000,1960,375
2025-11-12,Mulyorejo,5819,1791,398
2025-11-12,Genteng,8000,1546,312
2025-11-12,Tegalsari,6330,1561,375
2025-11-12,Sawahan,8000,2078,317
2025-11-12,Kenjeran,8000,1872,331
2025-11-13,Gubeng,7939,1392,404
2025-11-13,Sukolilo,8000,1662,369
2025-11-13,Tambaksari,8000,1855,359
2025-11-13,Wonokromo,8000,1875,321
2025-11-13,Rungkut,8000,1965,375
2025-11-13,Mulyorejo,5849,1794,396
2025-11-13,Genteng,8000,1551,311
2025-11-13,Tegalsari,6366,1564,374
2025-11-13,Sawahan,8000,2082,320
2025-11-13,Kenjeran,8000,1876,335
2025-11-14,Gubeng,8000,1397,405
2025-11-14,Sukolilo,8000,1664,372
2025-11-14,Tambaksari,8000,1858,363
2025-11-14,Wonokromo,8000,1880,324
2025-11-14,Rungkut,8000,1968,379
2025-11-14,Mulyorejo,5916,1795,398
2025-11-14,Genteng,8000,1556,314
2025-11-14,Tegalsari,6373,1567,373
2025-11-14,Sawahan,8000,2083,322
2025-11-14,Kenjeran,8000,1882,336
2025-11-15,Gubeng,8000,1400,405
2025-11-15,Sukolilo,8000,1668,370
2025-11-15,Tambaksari,8000,1860,363
2025-11-15,Wonokromo,8000,1881,323
2025-11-15,Rungkut,8000,1972,377
2025-11-15,Mulyorejo,5972,1797,399
2025-11-15,Genteng,8000,1557,312
2025-11-15,Tegalsari,6417,1570,373
2025-11-15,Sawahan,8000,2089,322
2025-11-15,Kenjeran,8000,1888,338
2025-11-16,Gubeng,8000,1401,409
2025-11-16,Sukolilo,8000,1672,372
2025-11-16,Tambaksari,8000,1865,361
2025-11-16,Wonokromo,8000,1884,327
2025-11-16,Rungkut,8000,1978,381
2025-11-16,Mulyorejo,5979,1797,403
2025-11-16,Genteng,8000,1563,316
2025-11-16,Tegalsari,6491,1576,375
2025-11-16,Sawahan,8000,2089,321
2025-11-16,Kenjeran,8000,1894,337
2025-11-17,Gubeng,8000,1402,412
2025-11-17,Sukolilo,8000,1675,376
2025-11-17,Tambaksari,8000,1870,365
2025-11-17,Wonokromo,8000,1889,327
2025-11-17,Rungkut,8000,1979,379
2025-11-17,Mulyorejo,6039,1800,404
2025-11-17,Genteng,8000,1563,315
2025-11-17,Tegalsari,6557,1579,375
2025-11-17,Sawahan,8000,2090,319
2025-11-17,Kenjeran,8000,1899,341
2025-11-18,Gubeng,8000,1407,415
2025-11-18,Sukolilo,8000,1681,380
2025-11-18,Tambaksari,8000,1876,364
2025-11-18,Wonokromo,8000,1892,328
2025-11-18,Rungkut,8000,1982,383
2025-11-18,Mulyorejo,6075,1805,404
2025-11-18,Genteng,8000,1566,314
2025-11-18,Tegalsari,6619,1584,379
2025-11-18,Sawahan,8000,2090,317
2025-11-18,Kenjeran,8000,1902,345
2025-11-19,Gubeng,8000,1407,416
2025-11-19,Sukolilo,8000,1686,383
2025-11-19,Tambaksari,8000,1880,362
2025-11-19,Wonokromo,8000,1897,332
2025-11-19,Rungkut,8000,1986,383
2025-11-19,Mulyorejo,6104,1810,407
2025-11-19,Genteng,8000,1568,317
2025-11-19,Tegalsari,6679,1586,377
2025-11-19,Sawahan,8000,2094,319
2025-11-19,Kenjeran,8000,1907,346
2025-11-20,Gubeng,8000,1408,418
2025-11-20,Sukolilo,8000,1690,386
2025-11-20,Tambaksari,8000,1882,366
2025-11-20,Wonokromo,8000,1900,336
2025-11-20,Rungkut,8000,1988,381
2025-11-20,Mulyorejo,6106,1812,408
2025-11-20,Genteng,8000,1573,316
2025-11-20,Tegalsari,6722,1590,377
2025-11-20,Sawahan,8000,2098,321
2025-11-20,Kenjeran,8000,1909,350
2025-11-21,Gubeng,8000,1408,416
2025-11-21,Sukolilo,8000,1694,388
2025-11-21,Tambaksari,8000,1888,370
2025-11-21,Wonokromo,8000,1903,338
2025-11-21,Rungkut,8000,1988,385
2025-11-21,Mulyorejo,6132,1817,410
2025-11-21,Genteng,8000,1573,320
2025-11-21,Tegalsari,6776,1590,378
2025-11-21,Sawahan,8000,2103,319
2025-11-21,Kenjeran,8000,1910,354
2025-11-22,Gubeng,8000,1412,418
2025-11-22,Sukolilo,8000,1699,391
2025-11-22,Tambaksari,8000,1892,369
2025-11-22,Wonokromo,8000,1905,341
2025-11-22,Rungkut,8000,1993,387
2025-11-22,Mulyorejo,6180,1822,411
2025-11-22,Genteng,8000,1574,318
2025-11-22,Tegalsari,6804,1594,377
2025-11-22,Sawahan,8000,2105,320
2025-11-22,Kenjeran,8000,1915,355
